locus_id,chrom,chrom_class,genomic_span_bp,cds_length_bp,coverage_frac,pct_mroh_of_span,est_heat_repeats
0,4A,macro_derived,1444,840,0.5118829981718465,58.17174515235457,7
2,4A,macro_derived,1447,834,0.5082266910420475,57.636489288182446,7
4,4A,macro_derived,1457,831,0.506398537477148,57.03500343170899,7
5,4A,macro_derived,1445,843,0.5137111517367459,58.33910034602076,7
6,4A,macro_derived,1405,834,0.5082266910420475,59.35943060498221,7
14,4A,macro_derived,1452,879,0.5356489945155393,60.537190082644635,7
16,4A,macro_derived,1439,849,0.5173674588665448,58.99930507296733,7
18,4A,macro_derived,1447,876,0.5338208409506399,60.53904630269523,7
20,5,macro_derived,1758,876,0.5338208409506399,49.829351535836174,7
22,5,macro_derived,1452,1017,0.6197440585009141,70.0413223140496,8
24,5,macro_derived,1758,876,0.5338208409506399,49.829351535836174,7
28,5,macro_derived,1428,834,0.5082266910420475,58.40336134453782,7
32,5,macro_derived,1757,876,0.5338208409506399,49.85771200910643,7
34,5,macro_derived,1361,843,0.5137111517367459,61.93975018368847,7
36,5,macro_derived,1445,873,0.5319926873857403,60.41522491349481,7
38,5,macro_derived,1757,876,0.5338208409506399,49.85771200910643,7
40,5,macro_derived,1755,894,0.5447897623400365,50.94017094017094,7
42,5,macro_derived,1450,852,0.5191956124314442,58.758620689655174,7
50,5,macro_derived,1445,861,0.5246800731261426,59.58477508650519,7
58,5,macro_derived,1439,849,0.5173674588665448,58.99930507296733,7
60,5,macro_derived,1447,861,0.5246800731261426,59.50241879751209,7
64,5,macro_derived,1447,861,0.5246800731261426,59.50241879751209,7
66,5,macro_derived,1447,861,0.5246800731261426,59.50241879751209,7
68,5,macro_derived,1452,873,0.5319926873857403,60.12396694214877,7
69,5,macro_derived,1446,861,0.5246800731261426,59.54356846473029,7
76,5,macro_derived,1447,861,0.5246800731261426,59.50241879751209,7
78,5,macro_derived,1447,843,0.5137111517367459,58.25846579129232,7
80,5,macro_derived,1451,861,0.5246800731261426,59.33838731909028,7
83,5,macro_derived,1447,861,0.5246800731261426,59.50241879751209,7
85,5,macro_derived,1447,861,0.5246800731261426,59.50241879751209,7
87,5,macro_derived,1388,1113,0.6782449725776966,80.18731988472622,9
89,5,macro_derived,1447,966,0.5886654478976234,66.75881133379406,8
91,5,macro_derived,1450,948,0.5776965265082267,65.37931034482759,8
93,5,macro_derived,1452,870,0.5301645338208409,59.917355371900825,7
97,5,macro_derived,1447,861,0.5246800731261426,59.50241879751209,7
99,5,macro_derived,1785,903,0.5502742230347349,50.588235294117645,8
102,5,macro_derived,1447,840,0.5118829981718465,58.051140290255695,7
104,5,macro_derived,1785,903,0.5502742230347349,50.588235294117645,8
106,5,macro_derived,1446,870,0.5301645338208409,60.16597510373444,7
111,5,macro_derived,1439,849,0.5173674588665448,58.99930507296733,7
113,5,macro_derived,1447,861,0.5246800731261426,59.50241879751209,7
127,5,macro_derived,1447,861,0.5246800731261426,59.50241879751209,7
129,5,macro_derived,1794,912,0.5557586837294333,50.836120401337794,8
132,5,macro_derived,1758,876,0.5338208409506399,49.829351535836174,7
134,5,macro_derived,1456,858,0.5228519195612431,58.92857142857143,7
137,5,macro_derived,1452,1218,0.7422303473491774,83.88429752066115,10
139,5,macro_derived,1758,876,0.5338208409506399,49.829351535836174,7
141,5,macro_derived,1447,906,0.5521023765996343,62.6123013130615,8
143,5,macro_derived,1758,876,0.5338208409506399,49.829351535836174,7
145,5,macro_derived,1758,933,0.5685557586837294,53.07167235494881,8
147,5,macro_derived,1757,915,0.5575868372943327,52.0774046670461,8
148,5,macro_derived,1416,828,0.5045703839122486,58.47457627118644,7
150,5,macro_derived,1758,900,0.5484460694698354,51.19453924914675,8
152,5,macro_derived,1757,885,0.5393053016453382,50.369948776323284,7
155,5,macro_derived,1451,879,0.5356489945155393,60.57891109579601,7
161,5,macro_derived,1457,840,0.5118829981718465,57.65271105010296,7
163,5,macro_derived,1446,870,0.5301645338208409,60.16597510373444,7
165,5,macro_derived,1758,894,0.5447897623400365,50.85324232081911,7
171,5,macro_derived,1086,903,0.5502742230347349,83.14917127071824,8
172,5,macro_derived,1444,849,0.5173674588665448,58.795013850415515,7
175,5,macro_derived,1431,876,0.5338208409506399,61.21593291404612,7
178,5,macro_derived,1457,921,0.5612431444241316,63.2120796156486,8
187,5,macro_derived,1756,876,0.5338208409506399,49.88610478359909,7
189,7,chr7_ancestral,1924,1128,0.6873857404021938,58.62785862785863,9
190,7,chr7_ancestral,1452,831,0.506398537477148,57.231404958677686,7
191,7,chr7_ancestral,3958,2211,1.347349177330896,55.86154623547246,18
234,7,chr7_ancestral,2663,1416,0.8628884826325411,53.17311303041682,12
236,7,chr7_ancestral,2665,1434,0.8738574040219378,53.808630393996246,12
238,7,chr7_ancestral,2665,1434,0.8738574040219378,53.808630393996246,12
241,7,chr7_ancestral,1413,828,0.5045703839122486,58.59872611464968,7
244,7,chr7_ancestral,1413,828,0.5045703839122486,58.59872611464968,7
247,7,chr7_ancestral,2557,1407,0.8574040219378428,55.0254204145483,12
253,7,chr7_ancestral,3960,2217,1.351005484460695,55.984848484848484,18
257,7,chr7_ancestral,2198,1308,0.7970749542961609,59.50864422202001,11
266,7,chr7_ancestral,1413,828,0.5045703839122486,58.59872611464968,7
269,7,chr7_ancestral,1413,828,0.5045703839122486,58.59872611464968,7
272,7,chr7_ancestral,1412,828,0.5045703839122486,58.640226628895185,7
275,7,chr7_ancestral,1412,873,0.5319926873857403,61.827195467422094,7
278,7,chr7_ancestral,1412,882,0.5374771480804388,62.46458923512748,7
286,7,chr7_ancestral,2655,1608,0.979890310786106,60.564971751412436,13
288,7,chr7_ancestral,2667,1422,0.8665447897623401,53.318335208098986,12
290,7,chr7_ancestral,2718,1473,0.8976234003656307,54.19426048565121,12
297,7,chr7_ancestral,2667,1443,0.8793418647166362,54.105736782902135,12
